[2014-07-29 20:11:25] {'PlayerId':640002379,'time':'1406635885','sceneId':'0'}
[2014-07-29 20:11:27] {'PlayerId':640002379,'time':'1406635887','sceneId':'0'}
[2014-07-29 20:11:29] {'PlayerId':640002379,'time':'1406635889','sceneId':'0'}
[2014-07-29 20:11:31] {'PlayerId':640002384,'time':'1406635891','sceneId':'0'}
[2014-07-29 20:11:32] {'PlayerId':640002379,'time':'1406635892','sceneId':'0'}
[2014-07-29 20:11:34] {'PlayerId':640002379,'time':'1406635894','sceneId':'0'}
[2014-07-29 20:11:36] {'PlayerId':640002379,'time':'1406635896','sceneId':'0'}
[2014-07-29 20:11:38] {'PlayerId':640002379,'time':'1406635898','sceneId':'0'}
[2014-07-29 20:11:40] {'PlayerId':640002379,'time':'1406635900','sceneId':'0'}
[2014-07-29 20:11:43] {'PlayerId':640002379,'time':'1406635903','sceneId':'0'}
[2014-07-29 20:11:51] {'PlayerId':640002384,'time':'1406635911','sceneId':'0'}
[2014-07-29 20:11:52] {'PlayerId':640002379,'time':'1406635912','sceneId':'0'}
[2014-07-29 20:11:54] {'PlayerId':640002379,'time':'1406635914','sceneId':'0'}
[2014-07-29 20:11:56] {'PlayerId':640002379,'time':'1406635916','sceneId':'0'}
[2014-07-29 20:11:58] {'PlayerId':640002379,'time':'1406635918','sceneId':'0'}
[2014-07-29 20:12:01] {'PlayerId':640002379,'time':'1406635921','sceneId':'0'}
[2014-07-29 20:12:03] {'PlayerId':640002379,'time':'1406635923','sceneId':'0'}
[2014-07-29 20:12:05] {'PlayerId':640002379,'time':'1406635925','sceneId':'0'}
[2014-07-29 20:12:07] {'PlayerId':640002379,'time':'1406635927','sceneId':'0'}
[2014-07-29 20:12:08] {'PlayerId':640002384,'time':'1406635928','sceneId':'0'}
[2014-07-29 20:12:10] {'PlayerId':640002379,'time':'1406635930','sceneId':'0'}
[2014-07-29 20:12:12] {'PlayerId':640002379,'time':'1406635932','sceneId':'0'}
[2014-07-29 20:12:14] {'PlayerId':640002379,'time':'1406635934','sceneId':'0'}
[2014-07-29 20:12:17] {'PlayerId':640002379,'time':'1406635937','sceneId':'0'}
[2014-07-29 20:12:19] {'PlayerId':640002379,'time':'1406635939','sceneId':'0'}
[2014-07-29 20:12:22] {'PlayerId':640002379,'time':'1406635942','sceneId':'0'}
[2014-07-29 20:12:26] {'PlayerId':640002973,'time':'1406635946','sceneId':'0'}
